age,fnlwgt,education,educational-num,race,gender,capital-gain,capital-loss,hours-per-week,income,workclass,marital-status,occupation,native-country,relationship
81,240414,13,13,White,Male,0,0,30,0,6,6,5,39,1
19,37688,8,9,White,Male,0,0,25,0,4,4,8,39,5
39,189922,8,9,White,Male,0,0,60,1,6,2,4,39,4
20,323309,8,9,Other,Male,0,0,60,0,0,4,0,35,5
41,341638,10,12,White,Male,0,0,92,0,1,2,11,39,4
50,114758,8,9,White,Male,0,0,40,1,4,2,3,39,4
54,288557,8,9,White,Female,0,0,46,0,4,6,12,39,1
18,191817,6,7,White,Male,0,0,20,0,0,4,0,26,5
18,222851,6,7,White,Female,0,0,10,0,4,4,12,39,5
54,93605,8,9,White,Male,0,0,40,0,4,0,14,39,1
47,263984,12,10,Black,Male,0,0,40,0,4,3,4,0,1
21,190916,12,10,White,Female,0,0,20,0,4,4,12,39,5
22,384787,4,5,White,Female,0,0,40,0,4,4,12,26,0
19,43921,12,10,White,Male,0,0,40,0,2,4,7,39,1
37,183739,14,14,White,Female,0,0,8,1,4,2,10,39,3
37,490871,6,7,Black,Male,0,0,25,0,4,2,3,39,4
31,173473,14,14,Asian-Pac-Islander,Male,0,0,45,1,4,2,10,39,4
31,24504,8,9,White,Male,0,0,50,0,6,4,3,39,2
60,113080,8,9,White,Male,0,0,50,0,4,2,4,39,4
43,197093,13,13,Black,Male,0,0,40,0,4,4,7,39,1
65,56924,8,9,White,Female,0,0,10,0,4,6,9,39,1
33,207723,14,14,Asian-Pac-Islander,Male,0,0,40,0,1,4,10,0,1
32,327902,8,9,White,Male,0,0,40,0,4,2,12,39,4
36,197860,8,9,Black,Female,0,0,40,0,4,0,8,14,2
53,95647,12,10,White,Male,0,0,50,1,4,2,4,39,4
50,98227,8,9,White,Male,0,0,40,0,4,0,3,39,1
23,430151,6,7,White,Male,0,0,30,0,4,4,3,39,2
60,73069,12,10,White,Female,0,0,38,0,4,4,1,39,1
32,101345,14,14,White,Female,0,1741,40,0,4,4,10,39,5
36,196123,14,14,White,Male,0,0,43,1,4,2,10,39,4
20,24008,12,10,White,Male,0,0,40,0,4,4,10,39,5
39,67433,8,9,White,Female,0,0,40,0,4,0,1,39,2
35,224466,8,9,Black,Male,0,0,24,0,0,4,0,39,0
29,292120,8,9,White,Female,0,0,30,0,4,0,1,39,2
52,198362,13,13,White,Female,0,0,25,0,4,4,12,39,0
41,231507,8,9,White,Female,0,0,40,0,4,0,12,39,2
28,216178,13,13,White,Male,0,0,50,1,4,2,4,39,4
52,91447,13,13,White,Female,0,2205,8,0,0,6,0,39,1
40,232820,11,11,Amer-Indian-Eskimo,Female,0,0,40,0,4,0,4,39,2
40,53956,13,13,White,Male,0,0,50,0,4,2,10,39,4
22,155913,8,9,White,Male,0,0,18,0,4,4,8,39,5
69,104827,8,9,White,Female,0,0,8,0,4,6,13,39,2
28,197222,12,10,White,Female,0,0,38,0,4,4,13,39,5
57,255406,8,9,White,Female,0,1980,44,0,4,0,3,39,1
54,278076,8,9,White,Male,5178,0,40,1,1,2,4,39,4
41,231348,13,13,White,Male,0,0,40,0,2,2,12,39,4
28,196286,8,9,White,Female,0,0,40,0,4,4,1,39,1
39,76417,8,9,White,Male,0,0,40,0,4,2,5,39,4
39,190964,8,9,White,Male,3137,0,42,0,5,2,4,39,4
57,239486,12,10,White,Male,7688,0,45,1,1,2,1,39,4
18,101709,8,9,Asian-Pac-Islander,Male,0,0,15,0,4,4,12,39,5
53,120914,6,7,White,Male,0,0,40,0,4,2,7,39,4
44,60722,8,9,Asian-Pac-Islander,Female,0,0,40,0,4,0,12,39,1
28,257405,2,3,Black,Male,0,0,40,0,4,4,5,26,2
61,32209,4,5,White,Male,0,2051,40,0,4,2,7,39,4
45,431245,12,10,White,Male,0,0,40,0,4,2,14,39,4
52,95082,8,9,White,Male,0,0,60,0,6,2,12,39,4
57,220986,8,9,White,Male,0,0,40,1,4,2,12,39,4
40,87771,8,9,White,Female,0,0,40,0,4,4,1,39,1
72,199233,9,15,White,Male,0,2377,35,1,5,2,10,39,4
23,133515,13,13,White,Female,0,0,20,0,4,4,12,39,2
46,117310,8,9,White,Female,0,0,36,0,4,5,12,39,1
51,163027,8,9,White,Female,0,0,20,0,4,0,6,39,2
46,169711,12,10,White,Male,0,0,40,1,4,2,10,39,4
43,91317,10,12,White,Female,0,0,40,0,4,4,3,39,2
42,106159,13,13,White,Male,0,0,40,1,4,2,10,39,4
53,177063,12,10,White,Male,0,0,40,1,2,2,1,39,4
31,175059,8,9,White,Female,0,0,40,0,4,0,12,39,1
35,129573,13,13,White,Male,15024,0,45,1,4,2,12,39,4
59,169611,8,9,White,Female,0,0,40,0,4,0,12,39,2
38,247506,8,9,White,Male,0,0,40,0,4,2,3,39,4
19,37085,12,10,White,Female,0,0,20,0,4,4,1,39,5
25,202033,14,14,White,Male,0,0,45,0,4,4,4,39,1
26,179864,8,9,White,Male,0,0,40,0,4,2,7,39,4
51,88020,13,13,Black,Male,0,0,40,0,7,2,10,39,4
28,243190,13,13,Asian-Pac-Islander,Male,0,0,30,0,0,4,0,0,1
33,102270,8,9,White,Female,0,0,30,0,4,2,8,39,3
25,81286,8,9,White,Male,2174,0,40,0,4,4,3,39,1
23,205690,11,11,Black,Male,0,0,40,0,0,4,0,39,2
35,37314,11,11,White,Male,0,0,40,0,7,4,3,39,1
41,29213,12,10,White,Male,0,0,45,0,4,2,3,39,4
43,451019,13,13,White,Male,0,0,35,0,6,4,12,39,5
49,125892,9,15,White,Male,0,0,40,1,5,2,10,39,4
45,259412,9,15,White,Male,99999,0,50,1,4,2,10,39,4
49,207540,13,13,White,Male,0,0,40,1,1,2,1,39,4
38,110167,14,14,White,Female,0,0,40,0,4,0,4,39,1
39,430336,8,9,Black,Male,7688,0,45,1,4,2,4,39,4
39,210610,9,15,White,Male,0,0,31,1,5,2,10,5,4
26,86483,5,6,White,Female,0,0,40,0,4,0,8,39,1
17,138507,5,6,White,Male,0,0,12,0,4,4,6,39,5
26,345157,8,9,White,Male,0,0,40,0,1,4,1,39,5
71,161342,8,9,White,Female,0,0,3,0,2,0,4,39,2
27,159109,12,10,White,Male,0,0,42,0,4,4,12,39,5
34,54608,12,10,White,Male,0,0,40,0,4,4,3,39,1
35,433602,8,9,Black,Male,0,0,38,0,2,4,12,39,5
36,350103,8,9,White,Male,0,0,40,0,6,2,3,39,4
39,166193,8,9,White,Male,0,0,40,1,4,2,3,39,4
41,56236,8,9,Black,Male,1506,0,40,0,1,0,11,39,2
47,156926,13,13,White,Male,0,0,40,1,4,2,10,39,4
36,26698,8,9,White,Male,0,0,50,0,4,2,1,39,4
43,75993,8,9,White,Male,0,0,35,0,6,2,3,39,4
39,312271,12,10,White,Male,0,0,50,1,4,2,4,39,4
35,70282,8,9,Black,Female,0,0,40,0,4,4,4,39,2
22,259109,13,13,White,Male,0,0,18,0,4,4,10,39,5
45,192360,14,14,White,Male,0,1902,50,1,4,2,4,39,4
33,373432,12,10,White,Male,0,0,60,0,4,5,3,39,5
21,176998,8,9,White,Male,0,0,40,0,2,4,10,39,1
37,32950,10,12,Black,Female,0,0,40,0,1,0,4,39,2
30,48520,8,9,White,Male,0,0,80,0,6,4,12,39,5
47,237525,8,9,White,Male,0,0,40,0,7,2,11,39,4
45,202746,13,13,White,Male,0,0,40,0,4,2,8,39,4
25,179255,12,10,White,Female,0,0,25,0,4,4,1,39,5
47,337825,12,10,White,Male,0,0,45,1,5,2,12,39,4
68,191517,12,10,White,Male,0,0,40,0,6,6,1,39,1
27,239130,8,9,White,Male,0,2444,40,1,4,4,10,39,1
42,233366,2,3,Other,Male,3103,0,40,1,4,2,3,26,4
36,137492,8,9,Black,Female,0,0,40,0,0,0,0,39,2
28,66893,13,13,White,Male,0,1564,50,1,4,4,10,39,1
61,266646,2,3,Black,Male,2290,0,40,0,4,2,14,39,4
33,238246,8,9,White,Female,0,0,40,0,4,5,8,11,1
23,215616,8,9,White,Female,0,0,45,0,4,4,1,39,1
40,148316,8,9,White,Male,0,0,40,0,4,2,3,39,4
25,172402,12,10,White,Female,0,0,40,0,4,4,1,39,5
45,195918,8,9,White,Male,0,0,60,0,4,2,12,39,4
23,33016,8,9,White,Male,0,0,40,0,4,4,3,39,1
30,267281,13,13,White,Male,0,0,50,0,4,4,10,39,1
33,43608,12,10,Black,Female,0,0,40,0,1,4,4,39,1
21,57827,8,9,White,Male,0,0,40,0,4,6,3,39,5
28,110145,4,5,White,Male,0,0,40,0,4,2,7,39,4
42,162884,8,9,White,Female,0,0,60,0,4,0,9,4,2
43,145166,12,10,White,Male,0,0,84,0,7,2,14,39,4
50,193720,13,13,White,Male,7688,0,40,1,4,2,12,39,4
48,310639,12,10,White,Male,0,0,50,0,4,0,4,39,1
49,196360,12,10,White,Male,0,0,46,1,4,2,4,39,4
28,370675,13,13,White,Female,0,1408,50,0,4,4,10,17,1
36,398931,13,13,White,Male,0,1902,40,1,4,2,12,39,4
28,104329,12,10,White,Male,0,0,50,0,2,2,11,39,4
61,103575,9,15,White,Male,99999,0,40,1,5,2,4,39,4
25,222800,12,10,White,Male,0,0,40,0,7,2,11,39,4
48,176239,4,5,White,Female,0,0,40,0,4,0,8,39,1
36,321274,12,10,White,Male,0,0,40,1,4,2,3,39,4
46,192713,8,9,White,Male,0,0,45,0,4,2,3,0,4
25,407714,8,9,White,Male,0,0,40,0,4,4,7,39,1
36,247547,8,9,Black,Female,0,0,40,0,0,4,0,39,1
45,123219,2,3,White,Male,0,0,40,0,4,4,7,39,1
18,165950,6,7,White,Female,0,0,21,0,4,4,8,39,5
28,182509,12,10,White,Male,0,0,35,0,4,4,6,39,1
39,27408,8,9,White,Male,7298,0,50,1,4,2,12,39,4
33,110592,13,13,White,Male,0,0,50,1,4,2,10,39,4
28,175409,12,10,White,Female,0,0,40,0,7,5,1,39,1
48,172822,12,10,White,Male,15020,0,48,1,4,0,3,39,2
21,265361,8,9,White,Male,0,0,50,0,4,4,5,39,1
26,106491,12,10,White,Male,0,0,40,0,7,4,4,39,5
40,179557,13,13,White,Male,0,0,40,0,4,0,4,39,1
63,187919,14,14,White,Male,5013,0,45,0,4,2,10,39,4
45,196707,14,14,White,Male,0,0,50,1,4,2,12,39,4
22,216129,12,10,White,Male,0,0,40,0,4,4,13,39,5
52,100480,8,9,White,Male,0,0,44,0,6,0,3,39,1
57,69905,8,9,White,Female,15024,0,40,1,6,2,8,39,3
38,297767,14,14,Black,Male,0,0,40,0,4,2,10,39,4
46,214627,13,13,White,Male,0,1977,45,1,6,2,12,39,4
52,251908,14,14,White,Female,0,2547,40,1,4,0,10,39,2
55,304695,9,15,White,Male,0,0,55,0,5,2,10,39,4
21,48121,12,10,White,Male,0,0,40,0,4,4,12,39,1
30,125228,8,9,White,Male,0,0,50,0,4,2,12,39,4
17,408012,7,8,White,Female,0,0,15,0,4,4,12,39,5
57,161642,8,9,White,Male,0,0,45,1,4,2,4,39,4
30,181212,12,10,White,Female,0,0,40,0,4,4,4,39,0
48,76482,12,10,White,Male,0,0,50,0,5,2,5,39,4
24,295073,8,9,Black,Male,0,0,50,0,4,4,6,39,1
45,69596,5,6,White,Female,0,0,40,0,0,0,0,39,2
40,262461,8,9,Black,Male,0,0,40,0,4,2,7,39,4
34,112680,8,9,White,Female,0,0,20,0,2,0,8,39,2
35,342642,14,14,White,Male,0,0,40,0,4,3,11,39,1
24,211968,13,13,White,Female,0,0,40,0,4,4,13,39,1
47,153536,14,14,White,Male,0,0,37,1,2,2,4,39,4
21,188923,8,9,White,Female,0,0,25,0,4,4,8,39,5
30,391114,10,12,White,Male,0,0,40,0,4,4,12,39,1
52,45599,8,9,White,Male,0,0,50,0,4,2,3,0,4
37,119929,8,9,White,Male,0,0,47,0,4,4,12,39,1
24,130442,11,11,White,Male,0,0,30,0,4,4,12,39,1
41,192602,12,10,White,Male,0,0,40,1,4,2,3,39,4
61,328881,13,13,White,Male,0,1902,40,1,4,2,10,39,4
37,165034,8,9,White,Male,0,2002,40,0,4,2,6,39,4
39,93174,8,9,White,Male,0,0,60,0,4,0,14,39,5
28,205903,10,12,White,Male,0,0,45,1,2,2,11,39,4
24,197496,13,13,White,Male,0,0,20,0,5,4,1,39,5
29,226941,12,10,White,Male,0,0,55,0,4,2,4,39,4
61,199193,10,12,White,Male,0,0,40,0,4,0,10,39,5
38,187870,13,13,White,Male,0,0,40,1,4,2,3,39,4
56,364899,15,16,White,Male,7688,0,65,1,4,2,10,39,4
28,437994,12,10,Black,Male,0,0,60,0,4,4,8,39,1
24,166827,8,9,White,Female,0,0,30,0,4,0,12,39,1
35,207819,13,13,White,Male,15024,0,50,1,4,2,4,39,4
31,37939,12,10,White,Male,0,0,43,0,4,2,12,39,4
39,77146,12,10,White,Male,0,0,55,1,4,2,12,39,4
35,29075,6,7,Amer-Indian-Eskimo,Female,0,0,6,0,0,0,0,39,2
20,167868,8,9,White,Female,0,0,35,0,4,4,8,39,1
25,150132,8,9,White,Female,0,0,40,0,4,4,1,39,1
23,365881,13,13,White,Male,0,0,25,0,4,4,4,39,1
37,105044,13,13,White,Male,0,0,40,1,4,2,10,39,4
47,145636,8,9,White,Male,0,0,40,1,4,2,7,39,4
36,161547,13,13,Black,Female,0,0,40,0,4,4,12,39,2
34,77218,8,9,White,Female,0,0,40,0,1,0,1,39,1
35,241126,8,9,White,Male,0,0,60,0,6,4,3,39,0
85,155981,13,13,White,Male,0,0,40,1,5,6,4,39,1
71,45741,13,13,White,Male,20051,0,30,1,5,2,12,39,4
23,256356,8,9,White,Female,0,0,40,0,4,4,1,39,5
39,105803,14,14,White,Male,0,0,48,1,7,2,10,39,4
77,29702,8,9,White,Male,0,0,35,1,5,2,8,39,4
20,107882,12,10,White,Female,0,0,20,0,4,4,1,39,5
40,77572,12,10,Asian-Pac-Islander,Female,0,0,40,0,4,0,12,39,2
34,209768,13,13,White,Male,15024,0,60,1,4,2,4,39,4
33,89360,8,9,Black,Male,5178,0,55,1,4,2,14,39,4
34,227540,13,13,Asian-Pac-Islander,Male,0,0,60,0,6,2,12,19,4
36,292570,8,9,White,Female,3325,0,40,0,4,4,1,39,5
36,409189,6,7,White,Male,0,0,40,0,4,2,1,39,4
32,194901,10,12,White,Male,0,2057,70,0,2,2,4,39,4
26,219796,13,13,White,Male,0,0,43,0,2,2,11,39,4
37,117166,14,14,White,Male,0,0,40,0,7,2,4,0,4
42,228320,13,13,White,Male,5178,0,45,1,4,2,12,39,4
38,236391,8,9,White,Male,0,0,45,1,4,2,3,39,4
48,193451,5,6,White,Male,0,0,40,0,4,2,7,39,4
23,223367,12,10,White,Male,0,0,40,0,4,4,6,39,5
37,33001,8,9,White,Male,0,0,50,0,4,2,12,39,4
38,173858,13,13,Asian-Pac-Islander,Male,7688,0,35,1,4,2,4,3,4
33,240441,12,10,White,Male,0,0,45,0,4,0,3,39,1
26,160264,6,7,Black,Female,0,0,40,0,4,4,8,39,1
25,230403,13,13,White,Female,0,0,40,0,4,2,8,39,3
61,154536,5,6,Black,Female,0,2001,40,0,4,6,3,39,2
44,247024,13,13,White,Male,0,0,50,0,6,2,12,39,4
65,410199,13,13,White,Male,9386,0,35,1,5,2,4,39,4
23,191878,12,10,Black,Female,0,0,38,0,4,4,12,0,5
67,54269,5,6,White,Female,0,0,12,0,7,6,8,39,1
37,205997,8,9,White,Female,0,0,40,0,4,0,1,39,1
48,47343,9,15,White,Male,0,1977,70,1,4,2,10,39,4
35,403489,8,9,White,Male,0,0,40,0,1,4,1,39,5
48,232149,13,13,White,Female,0,0,40,0,4,0,13,39,5
50,339547,12,10,Asian-Pac-Islander,Male,0,0,50,0,0,2,0,0,4
36,186819,10,12,White,Male,0,0,40,1,4,2,13,39,4
20,89991,12,10,White,Female,0,0,35,0,4,4,12,39,0
32,112139,8,9,White,Male,0,0,30,0,4,2,12,39,4
18,244571,6,7,White,Female,0,0,10,0,4,4,1,39,5
36,220696,8,9,White,Male,0,0,40,1,4,2,7,39,4
50,135102,14,14,White,Male,0,0,55,1,4,2,4,39,4
24,209417,12,10,White,Male,7298,0,60,1,4,2,12,39,4
43,199689,13,13,White,Female,0,0,20,0,4,3,12,39,2
27,240172,12,10,White,Male,0,0,40,0,4,4,12,39,1
17,94492,5,6,White,Female,0,0,30,0,0,4,0,39,5
29,188564,13,13,White,Male,0,1977,45,1,4,2,10,39,4
19,264527,12,10,White,Male,0,0,25,0,4,4,8,39,5
38,189922,11,11,White,Male,0,0,50,1,4,2,12,39,4
64,182044,5,6,White,Male,0,0,50,0,4,2,14,39,4
31,271173,12,10,Black,Male,4650,0,40,0,6,4,3,39,5
30,203034,11,11,White,Male,0,0,40,0,4,3,3,39,1
30,100734,13,13,White,Female,0,0,40,1,4,2,4,12,0
33,169269,13,13,White,Male,15024,0,40,1,4,2,10,33,4
59,24244,12,10,White,Female,0,0,40,0,4,0,8,39,1
40,132222,14,14,White,Male,0,0,50,0,4,2,10,39,4
27,199118,12,10,White,Female,4865,0,40,0,4,4,1,39,1
34,223212,13,13,White,Male,0,0,45,0,4,2,10,29,4
27,284859,12,10,White,Male,0,0,50,0,4,2,6,39,4
23,112854,12,10,White,Female,0,0,35,0,4,4,12,39,0
41,92968,14,14,Black,Male,0,0,40,0,1,4,13,39,1
36,181553,8,9,White,Male,0,0,40,0,4,2,8,0,4
25,266668,12,10,White,Male,0,0,20,0,4,4,4,39,5
33,29144,13,13,White,Male,0,0,55,1,4,2,4,39,4
26,389856,13,13,White,Male,0,0,60,0,6,4,12,39,1
42,111589,11,11,White,Male,0,0,40,0,4,2,4,39,4
25,232938,12,10,White,Male,0,0,40,0,4,4,5,39,2
45,103540,8,9,White,Male,3103,0,40,1,4,2,10,39,4
59,249814,8,9,White,Female,0,0,37,0,4,5,8,39,1
26,30776,13,13,White,Male,0,0,40,1,4,2,12,39,4
20,184779,12,10,White,Female,0,0,40,0,4,4,1,39,1
53,93449,9,15,Asian-Pac-Islander,Male,0,0,40,1,6,2,10,19,4
32,178107,8,9,White,Male,0,0,40,0,2,4,5,39,5
22,198956,8,9,Other,Male,0,0,35,0,4,4,6,39,2
53,130143,13,13,White,Male,0,0,45,0,4,0,12,39,1
47,171807,12,10,White,Female,0,0,40,0,4,0,13,39,1
21,436431,0,1,White,Female,0,0,40,0,0,2,0,26,0
17,162205,5,6,White,Female,0,0,15,0,4,4,6,39,5
48,97470,12,10,White,Male,0,0,40,1,4,2,4,39,4
32,158603,11,11,White,Female,0,0,7,0,6,4,12,39,2
58,348430,8,9,White,Male,0,0,40,1,4,2,3,39,4
72,109385,1,2,Black,Male,0,0,36,0,4,2,8,39,4
45,188998,14,14,White,Male,0,0,38,0,4,0,10,39,1
41,210591,8,9,White,Male,0,0,40,0,4,2,7,39,4
66,37170,8,9,White,Male,0,0,42,1,6,2,1,39,4
34,169583,14,14,White,Female,0,0,50,1,4,4,4,39,1
33,180624,8,9,Black,Female,0,0,40,0,4,0,7,39,2
47,186311,13,13,White,Female,0,0,50,0,4,4,4,39,1
35,106471,13,13,White,Male,0,0,35,0,4,4,3,39,1
27,37302,10,12,White,Male,0,0,40,0,4,2,7,39,4
49,91608,12,10,White,Male,0,0,40,0,4,2,3,39,4
36,263896,8,9,Black,Female,0,0,40,0,4,0,1,39,2
25,335376,10,12,White,Female,0,0,38,0,4,4,1,39,5
38,186531,8,9,White,Male,0,0,40,0,4,4,7,39,1
21,42706,12,10,White,Male,0,0,30,0,7,4,1,39,5
29,180115,8,9,White,Female,0,0,45,0,4,4,13,39,1
42,191196,10,12,White,Male,0,0,40,0,4,0,1,39,1
28,209109,13,13,White,Male,0,0,40,0,4,0,4,39,1
26,199224,12,10,White,Male,0,0,30,0,4,4,6,39,1
65,42488,9,15,White,Male,2653,0,8,0,7,2,4,39,4
19,63574,12,10,White,Male,0,0,40,0,6,4,5,39,5
22,227943,12,10,White,Male,0,0,40,0,4,4,11,39,5
54,297551,12,10,White,Male,7298,0,40,1,4,2,3,39,4
46,343579,13,13,White,Male,0,0,77,0,4,2,3,39,4
34,230246,8,9,White,Male,2202,0,99,0,4,4,3,39,1
57,110199,8,9,White,Male,0,0,20,0,6,2,5,39,4
32,178691,13,13,White,Female,0,0,45,0,4,4,4,39,5
36,165855,13,13,White,Male,0,0,40,0,6,2,12,11,4
34,27565,11,11,Amer-Indian-Eskimo,Female,0,0,27,1,4,2,3,39,3
54,220115,8,9,White,Male,0,1628,40,0,4,2,3,39,4
34,113751,6,7,Black,Female,0,0,37,0,4,0,12,39,5
72,128793,2,3,Black,Male,0,0,36,0,4,2,8,39,4
23,97472,8,9,White,Male,0,0,40,0,4,2,3,39,4
53,153064,2,3,White,Male,7688,0,10,1,4,2,4,41,4
57,190488,6,7,White,Male,0,0,40,1,4,2,3,39,4
22,326283,12,10,Asian-Pac-Islander,Male,0,0,20,0,2,4,4,39,5
40,61287,12,10,White,Male,0,0,40,0,4,2,13,39,4
31,214288,12,10,White,Male,0,0,40,0,4,2,3,39,4
18,198856,12,10,White,Female,0,0,32,0,4,4,8,39,5
51,914061,12,10,White,Male,0,0,44,1,1,2,1,39,4
24,186648,10,12,White,Male,0,0,25,0,4,4,12,39,5
49,350759,13,13,White,Male,0,0,60,1,4,2,12,39,4
76,197988,2,3,White,Male,0,0,8,0,0,2,0,39,4
37,188571,8,9,White,Male,0,0,40,0,4,2,14,39,4
29,112776,8,9,White,Female,0,0,45,0,4,0,4,39,2
21,100345,8,9,White,Male,0,0,53,0,4,4,3,39,5
49,291783,13,13,White,Male,0,0,40,0,4,2,12,39,4
69,156387,8,9,White,Male,0,0,40,0,0,2,0,39,4
38,295166,8,9,Black,Male,0,0,40,0,0,2,0,39,4
44,132849,14,14,Black,Female,0,0,40,0,4,4,3,39,2
31,300497,12,10,Black,Male,0,0,40,0,4,0,4,39,2
54,338089,14,14,White,Male,0,0,40,0,4,5,4,39,1
26,104257,8,9,White,Female,0,0,50,0,4,4,8,39,1
40,112247,13,13,White,Female,0,0,50,0,4,4,4,39,1
41,73070,14,14,White,Female,0,0,40,0,1,4,10,39,0
48,49298,15,16,White,Male,0,1902,50,1,5,2,10,39,4
51,289390,14,14,White,Male,7298,0,40,1,2,2,10,39,4
36,219546,12,10,White,Male,0,0,60,1,4,2,4,39,4
35,194490,8,9,White,Female,0,0,40,0,4,4,3,39,1
32,358655,14,14,White,Female,0,0,50,1,4,0,12,39,1
39,286026,13,13,White,Male,0,0,52,0,4,2,3,39,4
55,401473,14,14,White,Female,0,0,40,1,4,6,4,39,1
26,197967,8,9,White,Male,0,0,40,0,4,4,3,39,5
46,216647,5,6,White,Female,0,0,20,0,2,0,11,39,2
70,355536,8,9,White,Female,0,0,24,0,6,2,13,39,3
20,193130,12,10,White,Female,0,0,30,0,4,4,1,39,5
46,67725,13,13,White,Male,0,0,10,0,5,2,4,39,4
35,209629,8,9,White,Male,0,0,40,0,4,0,4,39,1
20,143964,8,9,Black,Female,0,0,40,0,4,4,8,39,5
57,249072,12,10,White,Male,99999,0,60,1,5,2,4,39,4
64,285742,5,6,White,Male,0,0,50,1,0,2,0,39,4
63,130221,14,14,White,Male,0,0,60,1,6,2,12,39,4
21,201815,12,10,Black,Female,0,0,30,0,1,4,1,39,5
43,67243,13,13,White,Male,0,0,45,1,2,2,11,39,4
35,202263,10,12,White,Male,0,0,38,0,4,4,4,39,1
21,122048,12,10,White,Female,0,0,29,0,4,4,1,39,5
23,231866,8,9,White,Male,0,0,38,0,4,4,6,39,5
35,211440,10,12,White,Male,0,0,45,0,4,2,10,39,4
28,25955,11,11,Amer-Indian-Eskimo,Male,0,0,40,0,4,4,10,39,2
61,274499,8,9,Black,Male,0,0,40,0,0,2,0,39,4
45,305474,5,6,Black,Male,0,0,40,0,6,2,3,14,4
73,222702,5,6,White,Male,0,0,5,0,2,2,5,39,4
33,120460,8,9,White,Male,0,0,40,0,7,2,3,39,4
25,31657,11,11,White,Female,0,0,34,0,4,5,8,39,1
19,327079,12,10,White,Female,0,0,40,0,4,4,1,39,5
42,234633,6,7,White,Male,0,0,47,0,4,2,14,39,4
27,203776,13,13,White,Male,7688,0,45,1,4,2,12,39,4
24,242138,13,13,White,Female,0,0,20,0,5,4,12,39,5
19,276937,12,10,White,Female,0,0,25,0,4,4,12,39,5
36,117528,8,9,White,Female,0,0,38,0,4,5,1,39,2
41,171351,8,9,White,Male,0,0,50,1,6,2,3,39,4
43,138471,12,10,White,Male,0,0,40,0,4,4,1,39,1
40,329341,14,14,White,Male,0,0,35,1,2,2,4,39,4
57,62539,8,9,White,Female,0,1876,38,0,4,0,1,39,2
58,265579,8,9,White,Female,0,0,40,0,4,0,1,39,1
22,218215,12,10,White,Female,0,0,35,0,4,4,1,39,5
39,116369,12,10,White,Male,0,0,48,0,1,2,1,39,4
24,403107,0,1,White,Male,0,0,40,0,4,4,1,26,1
29,103389,9,15,White,Female,4787,0,40,1,7,4,10,39,1
26,624006,8,9,White,Male,0,0,40,0,7,2,8,39,4
27,344094,8,9,White,Male,0,0,40,0,4,4,3,39,5
67,147377,8,9,White,Male,0,0,45,0,5,2,4,39,4
49,90579,8,9,Black,Male,5013,0,50,0,4,2,3,39,4
47,91972,8,9,White,Female,0,0,35,1,4,2,9,39,3
59,275236,6,7,White,Male,0,0,70,1,6,2,12,39,4
23,340432,8,9,White,Male,0,0,40,0,4,4,3,39,1
35,158592,11,11,White,Male,3103,0,50,1,4,2,4,39,4
48,278303,8,9,White,Male,0,0,55,0,4,2,3,39,4
33,300681,5,6,Black,Male,0,0,50,0,6,2,14,0,4
37,160192,10,12,White,Male,6849,0,80,0,4,4,10,39,1
29,148429,8,9,White,Male,0,0,60,0,4,2,5,39,4
24,210474,14,14,White,Female,0,0,40,0,4,4,10,39,5
41,510072,13,13,White,Male,0,0,40,1,4,2,10,39,4
21,328906,8,9,White,Male,4865,0,35,0,6,4,3,39,1
26,247196,12,10,White,Male,0,0,35,0,4,4,6,39,5
54,178839,8,9,White,Male,0,1848,40,1,4,2,4,9,4
60,178764,8,9,White,Male,0,0,25,0,4,2,10,39,4
38,218490,8,9,White,Male,0,0,40,0,4,4,3,39,5
19,44047,8,9,White,Male,0,0,40,0,4,4,7,39,1
41,125268,13,13,Black,Female,0,0,40,0,2,4,10,39,2
37,76845,14,14,Black,Male,0,0,40,0,2,4,10,0,1
37,484475,13,13,Black,Male,0,0,60,0,2,4,8,39,1
22,114357,12,10,White,Male,0,0,35,0,4,4,8,39,1
33,219619,14,14,White,Male,15024,0,40,1,4,2,10,39,4
22,33016,12,10,White,Male,0,0,40,0,0,4,0,39,5
47,319205,12,10,White,Female,0,0,40,0,2,0,1,39,2
54,389182,8,9,White,Female,0,0,60,0,0,0,0,11,1
34,262118,11,11,Amer-Indian-Eskimo,Female,0,0,40,0,4,4,4,39,2
50,141340,13,13,White,Male,0,0,50,0,4,2,12,39,4
35,189703,4,5,White,Male,0,0,32,0,4,2,8,39,4
41,307589,13,13,Asian-Pac-Islander,Female,0,0,5,0,0,2,0,30,3
29,116531,14,14,White,Female,0,0,40,0,4,4,10,39,1
27,142621,13,13,White,Female,0,0,40,0,4,4,10,39,1
44,327573,14,14,White,Male,0,0,40,0,5,0,10,39,1
21,24896,12,10,White,Female,0,0,35,0,4,4,8,39,5
36,69251,8,9,Asian-Pac-Islander,Male,0,0,40,0,4,2,8,30,0
38,91716,6,7,White,Male,0,0,40,0,4,0,7,39,1
38,93717,11,11,White,Female,0,0,45,0,4,0,4,39,1
38,111499,9,15,White,Female,0,0,32,0,6,4,10,39,1
41,193537,10,12,White,Female,0,0,10,0,0,0,0,6,2
24,307267,13,13,White,Female,0,0,40,0,4,4,1,39,1
52,249196,10,12,White,Male,0,0,55,1,4,2,4,39,4
64,201700,3,4,White,Male,0,0,40,0,0,2,0,39,4
